微博链接,时间,地址,经度,纬度,微博内容,紧急,分类,已过期或已删除,是否为有效信息,审核人,经纬度已人工矫正,勿动_机器分类_有效,,,,,,,
https://m.weibo.cn/detail/4661671979911201,Thu Jul 22 08:11:12 +0800 2021,河南省郑州市济源路街道,113.318194,34.81033,#河南暴雨互助信息#【转给需要的人！#郑州市临时取水点信息#】为解决市民基本生活用水，河南郑州自来水公司在全市设置临时取水点41处。转存临时取水点位置↓加油，共渡难关！@河南暴雨互助 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661681777019050,Thu Jul 22 08:50:08 +0800 2021,河南省郑州市济源路街道,113.318194,34.81033,#河南暴雨互助信息#【转给需要的人！#郑州市临时取水点信息#】为解决市民基本生活用水，河南郑州自来水公司在全市设置临时取水点41处。转存临时取水点位置↓加油，共渡难关！@河南暴雨互助 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661713910107682,Thu Jul 22 10:57:49 +0800 2021,河南省郑州市济源路街道,113.318194,34.81033,#河南暴雨互助信息#【转给需要的人！#郑州市临时取水点信息#】为解决市民基本生活用水，河南郑州自来水公司在全市设置临时取水点41处。转存临时取水点位置↓加油，共渡难关！@河南暴雨互助 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661715076384946,Thu Jul 22 11:02:27 +0800 2021,河南省郑州市济源路街道,113.30896,34.814677,新冠疫情我没怕这次河南下暴雨我怕了因为我在河南，我怕我再也见不到我爱的人河南暴雨互助#郑州挺住河南加油# 荥阳市 小栗子Tamia的微博视频 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661561870518125,Thu Jul 22 00:53:40 +0800 2021,河南省郑州市新华路街道,112.98257,34.765345,#救援物资##河南暴雨救援##河南暴雨互助# 已核实‼️‼️‼️‼️‼️‼️现在有一批要到巩义的物资，但是要去郑州拉，现在我这边车都被淹了没有办法，问一下哪里有车吗？🆘🆘 求助人：18637369133 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661562876625725,Thu Jul 22 00:57:40 +0800 2021,河南省郑州市新华路街道,113.408559,34.521271,求救🆘🆘🆘：郑州市高新区长椿路谦祥万和城A区急需排水队救援，抽水泵！已经停水停电断网长达两天，小区数千人缺少饮用水、食物，手机没信号发不出求助信息。车库地下室泡水长达两天，长时间浸泡楼房危险增加！敬请扩散，感谢❗️❗️❗️河南暴雨互助#暴雨如何自救##河南暴雨互助# 郑州·谦祥万和城,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661569622115254,Thu Jul 22 01:24:28 +0800 2021,河南省郑州市新华路街道,112.98257,34.765345,河南暴雨互助 王一博粉丝后援会目前多方对接郑州、荥阳、巩义市的救援队伍，新对接濮阳市推荐的3个救援队：濮阳市红十字救援队，队长刘冠中，南乐县红十字救援队，南乐红会张翼翔带队，红十字水上救援队队长郭照帅（目前在郑州进行援助）‼️考虑电话会被打爆影响问题，不再公开发布电话，紧急求援信息可以私信后援会后台，救援范围在郑州、荥阳、巩义三市‼️在以上区域需要救援可联系王一博粉丝后援会微博@王一博粉丝后援会  我们等你们平安获救 保护好自己耐心等待救援 相信祖国相信自己,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661658296779189,Thu Jul 22 07:16:49 +0800 2021,河南省郑州市新华路街道,113.736239,34.410995,河南暴雨互助#河南暴雨互助# 河南灾区灾情严重，人民群众生命受到威胁，现在河南那边和黄金七十二小时救援队急需救生衣，冲锋舟，急救用品等等，还有防汛沙袋。如有可以捐助物资和善款者，可联系唐队13191600619或者郑州市防汛抗旱指挥部 张萍 18738113311物资可以联郑州市防汛抗旱指挥部 张萍 18738113311,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661705634743315,Thu Jul 22 10:24:56 +0800 2021,河南省郑州市新华路街道,112.988834,34.756088,#河南暴雨互助#巩义12岁小孩，前两天打伞出门，应该是在河洛路走丢的，当时下暴雨，水流也很急，至今未归，希望看到的救援队可以帮忙注意一下这个孩子，谢谢谢谢 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661707882368810,Thu Jul 22 10:33:52 +0800 2021,河南省郑州市新华路街道,113.404274,34.523504,#河南暴雨互助#@头条新闻 人在郑州除了没有信号以外目前已经基本稳定 拜托看看小城市 鹤壁 新乡求助声太多了！ ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661325437076468,Wed Jul 21 09:14:09 +0800 2021,河南省郑州市新华路街道,113.41746,34.548147,#河南暴雨紧急求助通道#女朋友被困在北京西开往郑州的Z35列车已经超过12个消失了，火车停在鹤壁，目前已经失联，失联前得到消息，食物紧缺，请尽快安排救助活折返啊。人在17号车厢61号，同车次手机有点的如果可以请帮助她和我取得联系，家人都在等她消息 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661557088486280,Thu Jul 22 00:34:40 +0800 2021,河南省新乡市,113.9336,35.30964,#新乡暴雨#  现在新乡救援力量太少了，主要是靠119，市区全部淹了，民间的人不敢冒然出来，专业救援的太少了，我们一定要尽量先靠自己，挺住，新乡！！ ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661586461982976,Thu Jul 22 02:31:23 +0800 2021,河南省新乡市,113.9336,35.30964,#河南暴雨互助##新乡暴雨# 现在还在下雨吗 没有在新乡 很担心新乡现在的情况  ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661672235499528,Thu Jul 22 08:12:12 +0800 2021,河南省新乡市,114.071601,35.404069,转发⚠️🆘 🆘 🆘 寻人启事已失联。如有救援到的，或者见到的，帮忙跟家里联系一下。联系电话:15237191582河南暴雨互助#卫辉暴雨# 卫辉市 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661688836032715,Thu Jul 22 09:18:11 +0800 2021,河南省新乡市,114.071601,35.404069,河南暴雨互助#卫辉暴雨# 卫辉市北关街水一米多深，已经演到一楼了，目前停水停电，家里还有两位老人，请帮忙安排救援。🙏🙏🙏 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661690396578298,Thu Jul 22 09:24:23 +0800 2021,河南省新乡市,113.811573,35.467958,#河南暴雨互助# 别下了别下了，再下挡不住了🙏🙏🙏 辉县市 sjdlbhqfynl的微博视频 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661692690861344,Thu Jul 22 09:33:30 +0800 2021,河南省新乡市,114.071601,35.404069,河南暴雨互助有点紧急，大家帮一下吧，有个同学在河南卫辉，被大水包围了。情况有点紧急，他现在只能2G网。 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661695799364587,Thu Jul 22 09:45:51 +0800 2021,河南省新乡市,113.811573,35.467958,#新乡暴雨求助##河南暴雨##新乡暴雨##辉县暴雨#  请求支援！辉县市共济医院被困三百多老人！！水灾泛滥情况严重，人手严重不足。现向社会发起求救信息，望大家给与共济帮助！！！洪水无情的冲进了各个房间，物品浸泡、机器受损、车辆被淹、停水停电、已无法就餐、全员拼命抗险，但依然是无法度难，请求支援！请求支援！救救我们！救救老人！联系电话：17516767222、18695937733 辉县市 辉县市,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661695978409717,Thu Jul 22 09:46:34 +0800 2021,河南省新乡市,0,0,@新华网  @头条新闻@央视新闻@人民日报   我们需要救援！卫辉有四座水库，我们是豫北水城，我们也接纳不了很多的雨水，连续不停作业的公职人员、勇于上前的志愿者、以及其他全力付出的所有人都在努力！感谢一切付出的人们，也感谢市政府带领所有公职人员的付出！我们也坚信一切都能好起来！水库溢洪整个大地都是河流！我们属于泄洪区，好多乡镇、村庄已经淹没，撤离我们也无处安置，我们需要救援！卫辉、新乡、郑州、河南！我们需要帮助！麻烦大家帮忙转发！谢谢河南暴雨互助#卫辉暴雨# 卫辉市 一只韓的微博视频,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661699275393577,Thu Jul 22 09:59:40 +0800 2021,河南省新乡市,113.805401,35.462125,#辉县暴雨##河南暴雨#河南暴雨互助辉县请求支援辉县请求支援物资匮乏 辉县市 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661704942948222,Thu Jul 22 10:22:11 +0800 2021,河南省新乡市,113.811573,35.467958,#辉县暴雨#河南暴雨互助#新乡暴雨##新乡暴雨求助#  我们村东边的河沟，以前是种菜种树，几米深，现在水都漫出来了。辉县市区更可怕，地势低，北面是山，一下雨全都流到市区。听我爸说山上的水已经下来了，水库泄洪的话更不敢想象。有好几个村落昨晚家里就开始进水，今天开始停电，求求大雨赶紧过去🙏🙏🙏 与今山的微博视频,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661707832823894,Thu Jul 22 10:33:40 +0800 2021,河南省新乡市,113.858657,35.395449,河南暴雨互助 求救！求救！！！救命！！！辉县市前卓水村卓水寿衣寿木对面幼儿园东边一巷子里困着我朋友的爸妈，还有一米多就坚持不了了。现在22号的08点41分。联系电话15090353043， 15090087438 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661709203575638,Thu Jul 22 10:39:07 +0800 2021,河南省新乡市,113.811573,35.467958,@封面新闻 @人民日报 @澎湃新闻 新乡辉县，水情还未得到有效控制，雨也一直不停的下，街道都被淹了，部分地区还停电了，我们出不去，只能在网络上寻求支援支援，看看小县城吧，降水量已经第一了#辉县暴雨##河南暴雨##河南暴雨互助# 辉县市 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661735145080128,Thu Jul 22 12:22:11 +0800 2021,河南省新乡市,114.065224,35.419705,#河南暴雨互助# 🙏 🙏 紧急，卫辉市医专急诊红绿灯北西大同路红黄蓝门口漏电不能过，香巴拉左侧牙科门口漏电，不能过 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661849129747976,Thu Jul 22 19:55:08 +0800 2021,河南省新乡市,113.9336,35.30964,16年的大雨20年的暴雨21年的特大暴雨⛈️感谢帮助河南的每一个朋友🙏我们会更好！#河南暴雨互助# 新乡 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661858210417556,Thu Jul 22 20:31:13 +0800 2021,河南省新乡市,113.811573,35.467958,#河南暴雨互助# 我是辉县市赞城镇南饭反村的，我们这个有时一天都没吃上饭了联系方式15083125090 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661335454126745,Wed Jul 21 09:53:58 +0800 2021,河南省新乡市,113.9336,35.30964,#河南暴雨互助#胜利路姜庄街路口漏电了，大家尽量别路过 新乡 有啥好吃的微博视频 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661593646039249,Thu Jul 22 02:59:56 +0800 2021,河南省郑州市祭城路街道,113.785168,34.765422,#河南大暴雨##消防救援##贾鲁河# 今天从公司回来的时候拍到的感谢你们的救援，，后面的的四张图片是同事拍的照片，半夜两点多中途突然醒来收到消息信号恢复的也不太好，基本属于失联状态，不过请放心暂时很安全，回到宿舍四面都是水，便利店都关门了停水停电暂时有几袋泡面水有几瓶希望早点恢复 郑州·郑州东站,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661608901509131,Thu Jul 22 04:00:32 +0800 2021,河南省郑州市祭城路街道,113.762337,34.773896,"SOS求救助，求扩散：郑东新区白沙附近小区几万人停水停电无信号，因贾鲁河涨水，水位继续上升中，整个白沙已被水完全覆盖,无法联络无法通行，能传出的信号微乎其微，寻求紧急帮助🙏🙏🙏@有关部门，@政府@河南高速公安 #河南暴雨互助##河南暴雨紧急求助通道##求助# @大河报 @河南消防@河南交通广播，焦急！！！ 郑州·中牟县",,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661672284785374,Thu Jul 22 08:12:25 +0800 2021,河南省郑州市祭城路街道,113.738549,34.764492,#河南暴雨互助# 现在救援金水区的蓝天救援队已经转移至郑东新区救人，昨晚的食物已经收到，食宿也已安排好，但由于救援队员昨晚在夜里泡了一夜救人，所以现在急需热食，面包，自热锅，热水等一切食物，实在没有冷的也可以，还有新一轮的援助已经开始，现在急需救援物资：编织袋，皮划艇，紧缺，以上所有相关物资都需要50-60份，送往郑东新区建业总部港D座，如果有合适的物资请随时微信联系Amo Te.电话联系救援队负责人张薇女士1890371281913071002881,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661683055758787,Thu Jul 22 08:55:13 +0800 2021,河南省郑州市祭城路街道,113.794944,34.780806,#河南暴雨互助##河南暴雨救援# 【位置】：金水区 龙岗新城贾岗社区60号楼【电话】：152 2546 9026【情况】：有一孕妇❗ 怀孕2个月了，在贾岗社区67号楼20层。小区已经停水停电停网两天了，两天一直吃冷饭冷水，现在她手机应该没电了，水和冷食也不多 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661690778258407,Thu Jul 22 09:25:54 +0800 2021,河南省郑州市祭城路街道,113.72292,34.78999,#河南暴雨互助#休假刚回来两天，又急匆匆的去郑州了，虽然很不舍得让他去，但是这么多的消防员，志愿者从全国各地赶到郑州，他这种懂专业救援知识的更应该去到一线去抢险救灾。河南加油，郑州加油 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661693939976972,Thu Jul 22 09:38:28 +0800 2021,河南省郑州市祭城路街道,113.788904,34.772929,#直击暴雨后的郑州#河南暴雨互助郑州市金水区金水东路东三环交叉口贾岗社区68号楼 还没来电和通网吗？我哥一家已经失联十几个小时了，，昨天下午还能联系上，食物基本耗尽，昨晚7点以后就没消息了，，，想知道他们能出门买东西吗？担心小侄子太小不抗饿啊 ,,,是,,,,,,,,,,,
